886	886	3	49	PF	2014-04-26 12:43:00-03	3586.69	3645.79	2019-03-02 01:00:38-03
909	909	3	74	PF	2019-01-04 11:26:00-02	64506.15	67700.81	2022-11-25 08:40:32-03
56	56	3	78	PF	2022-09-21 11:40:00-03	149048.22	139067.40	2022-12-29 20:59:59.172722-03
269	269	3	78	PF	2013-01-05 11:51:00-02	15245.68	14424.13	2020-06-26 11:50:37-03
325	325	3	78	PF	2014-04-14 12:34:00-03	23586.85	24763.26	2017-06-18 02:59:33-03
480	480	3	78	PF	2012-12-09 09:58:00-02	104.98	11.27	2022-11-03 12:02:20-03
507	507	3	78	PF	2015-04-20 08:35:00-03	296.15	254.43	2021-09-24 08:34:05-03
599	599	3	78	PF	2020-01-11 11:52:00-03	161.94	139.21	2022-12-27 02:16:01-03
898	898	3	78	PF	2013-02-25 12:54:00-03	79839.16	79023.89	2018-03-08 23:47:00-03
914	914	3	78	PF	2017-11-11 09:08:00-02	675.83	650.86	2022-12-26 00:19:05-03
43	43	3	88	PF	2016-09-03 12:08:00-03	43388.05	39429.83	2022-12-29 20:59:59.486255-03
80	80	3	88	PF	2015-04-23 12:08:00-03	28432.93	29330.00	2022-12-29 20:58:24-03
205	205	3	88	PF	2016-01-15 09:42:00-02	28440.02	26009.76	2022-08-23 14:11:54-03
373	373	3	88	PF	2013-07-19 12:18:00-03	47371.69	48268.47	2016-11-07 21:16:26-02
419	419	3	88	PF	2013-05-01 12:18:00-03	1444.26	1153.85	2022-12-29 21:00:00.898288-03
115	115	3	98	PF	2013-01-16 13:15:00-02	6.47	82556.41	2016-08-13 21:37:46-03
193	193	3	98	PF	2014-06-24 11:39:00-03	9466.42	9226.57	2022-12-29 20:59:59.974984-03
248	248	3	98	PF	2019-06-13 08:34:00-03	919.25	871.17	2022-08-07 14:26:08-03
298	298	3	98	PF	2012-04-21 12:53:00-03	106461.80	99486.45	2019-04-06 01:06:26-03
408	408	3	98	PF	2021-10-15 07:47:00-03	9193.06	8497.31	2022-12-29 21:00:00.614611-03
416	416	3	98	PF	2022-12-18 10:37:00-03	35643.51	34907.80	2023-01-01 17:22:28.291488-03
592	592	3	98	PF	2014-10-28 12:46:00-02	493.41	427.08	2022-12-06 15:19:31-03
866	866	3	98	PF	2019-06-22 10:36:00-03	4.34	624.82	2022-12-29 21:00:00.276554-03
906	906	3	98	PF	2012-11-25 12:07:00-02	25095.49	25725.94	2022-12-29 20:59:59.463588-03
960	960	3	98	PF	2014-07-05 10:14:00-03	78171.21	77835.11	2020-01-09 21:14:06-03
9	9	4	3	PF	2022-12-08 08:21:00-03	81101.63	75739.07	2022-12-30 13:23:13.549956-03
39	39	4	3	PF	2022-04-25 12:35:00-03	12353.21	12760.23	2022-12-29 20:59:59.468678-03
460	460	4	3	PF	2014-03-04 07:43:00-03	4130.98	2982.80	2022-12-24 01:32:38-03
571	571	4	3	PF	2018-01-18 12:36:00-02	469.75	316.68	2022-12-29 21:00:00.108166-03
580	580	4	3	PF	2014-05-04 10:13:00-03	17823.12	17114.17	2022-12-29 20:59:59.585665-03
727	727	4	3	PF	2020-08-10 09:55:00-03	2660.26	1976.68	2022-06-08 07:09:04-03
780	780	4	3	PF	2018-02-05 09:35:00-02	2476.53	2414.31	2022-02-20 04:42:18-03
813	813	4	3	PF	2020-08-28 08:27:00-03	410.84	202.07	2022-12-29 21:00:00.084096-03
848	848	4	3	PF	2022-10-14 11:02:00-03	6.09	26.09	2022-12-29 20:59:59.524731-03
924	924	4	3	PF	2021-10-20 12:55:00-03	26185.64	23748.10	2022-12-29 20:59:14-03
943	943	4	3	PF	2017-09-07 12:09:00-03	35595.45	32521.38	2022-12-29 21:00:00.929314-03
5	5	4	32	PF	2015-01-14 09:53:00-02	137649.19	120169.19	2018-07-24 00:18:52-03
49	49	4	32	PF	2021-05-05 09:58:00-03	349.16	97.49	2022-12-29 20:59:59.235451-03
148	148	4	32	PF	2016-02-22 08:31:00-03	6451.98	5824.07	2022-12-28 16:44:36-03
187	187	4	32	PF	2022-03-08 12:48:00-03	8302.29	7893.98	2022-12-29 20:59:59.691567-03
250	250	4	32	PF	2018-12-08 11:43:00-02	8020.77	9242.54	2022-12-29 20:59:59.833297-03
279	279	4	32	PF	2018-04-09 08:15:00-03	21046.98	21497.92	2022-12-29 20:59:59.844831-03
356	356	4	32	PF	2014-01-13 09:30:00-02	44776.38	40667.30	2022-06-01 11:56:38-03
444	444	4	32	PF	2022-11-20 13:56:00-03	3825.86	3737.08	2022-12-29 21:00:00.907773-03
467	467	4	32	PF	2018-02-26 09:52:00-03	32232.68	32091.99	2022-12-29 20:59:59.242815-03
615	615	4	32	PF	2021-06-11 13:02:00-03	98888.47	90717.11	2022-12-29 21:00:00.184665-03
638	638	4	32	PF	2018-07-05 08:41:00-03	314.00	19.70	2022-12-29 20:59:59.306088-03
705	705	4	32	PF	2015-07-24 10:19:00-03	7272.48	7395.50	2019-05-21 02:28:33-03
749	749	4	32	PF	2018-08-23 09:31:00-03	45291.67	43485.14	2021-05-18 12:03:23-03
781	781	4	32	PF	2014-09-23 08:27:00-03	337.70	78.42	2022-07-26 12:01:24-03
828	828	4	32	PF	2021-12-25 09:52:00-03	10753.21	10954.17	2022-12-29 21:00:00.363526-03
830	830	4	32	PF	2018-01-11 12:07:00-02	20823.54	19957.63	2022-12-29 13:43:16-03
834	834	4	32	PF	2015-03-25 11:02:00-03	241.17	179.65	2018-08-31 00:04:19-03
923	923	4	32	PF	2021-05-05 10:11:00-03	21432.62	21785.72	2022-12-29 20:59:59-03
988	988	4	32	PF	2021-02-22 11:02:00-03	2195.14	2052.75	2022-12-28 18:18:58-03
57	57	4	61	PF	2017-05-04 13:51:00-03	698.57	619.98	2022-12-29 20:58:01-03
60	60	4	61	PF	2017-11-28 12:52:00-02	3646.37	3704.51	2022-02-17 14:18:46-03
161	161	4	61	PF	2015-08-17 12:19:00-03	7354.64	6742.02	2021-10-24 10:08:04-03
230	230	4	61	PF	2020-12-22 13:37:00-03	8796.05	8269.42	2022-12-29 21:00:00.169379-03
252	252	4	61	PF	2019-07-18 09:56:00-03	269.71	237.12	2021-06-17 10:59:18-03
322	322	4	61	PF	2014-06-27 12:40:00-03	48224.93	48608.93	2019-02-24 20:20:51-03
350	350	4	61	PF	2018-11-15 13:42:00-02	65716.30	66372.28	2022-12-29 21:00:00.14673-03
541	541	4	61	PF	2019-04-25 10:04:00-03	80038.67	82151.29	2022-12-29 15:39:24-03
568	568	4	61	PF	2020-08-22 12:21:00-03	78357.28	74084.74	2022-12-29 20:59:59.094036-03
575	575	4	61	PF	2015-07-27 08:15:00-03	80964.10	79474.92	2022-06-23 04:35:02-03
852	852	4	61	PF	2015-07-01 13:05:00-03	41988.59	42369.58	2016-09-28 12:36:43-03
970	970	4	61	PF	2021-01-07 12:42:00-03	34423.44	32777.22	2022-12-29 06:00:54-03
164	164	4	73	PF	2014-09-08 09:52:00-03	6258.36	6164.68	2020-05-21 00:00:44-03
233	233	4	73	PF	2014-12-02 12:14:00-02	30.06	9.76	2019-04-08 22:26:15-03
259	259	4	73	PF	2019-10-12 09:17:00-03	143.99	102.77	2022-12-29 20:59:59.925936-03
304	304	4	73	PF	2019-07-04 08:12:00-03	47188.65	44492.25	2021-03-07 10:57:27-03
346	346	4	73	PF	2019-03-02 08:07:00-03	72228.95	66842.31	2022-06-21 19:38:31-03
363	363	4	73	PF	2022-05-03 08:19:00-03	5784.43	4613.95	2022-12-29 20:59:59.540603-03
366	366	4	73	PF	2014-06-06 12:19:00-03	18102.16	18358.39	2022-12-29 20:59:59.693692-03
390	390	4	73	PF	2018-08-17 12:11:00-03	245.62	301.42	2022-12-20 13:53:47-03
448	448	4	73	PF	2019-12-18 10:11:00-03	108585.12	108046.82	2022-12-29 21:00:00.302617-03
515	515	4	73	PF	2014-04-17 12:32:00-03	127.81	101.63	2022-12-29 21:00:00.819885-03
614	614	4	73	PF	2014-04-16 10:23:00-03	17250.89	17057.35	2018-10-11 10:45:20-03
624	624	4	73	PF	2015-08-03 13:55:00-03	6263.42	5759.04	2022-04-09 13:15:28-03
703	703	4	73	PF	2015-03-04 10:12:00-03	13916.08	14255.22	2020-04-08 14:50:08-03
723	723	4	73	PF	2013-12-02 12:38:00-02	29617.02	27618.22	2019-08-17 00:45:19-03
753	753	4	73	PF	2017-07-04 12:05:00-03	13400.35	13211.55	2022-09-08 05:44:46-03
776	776	4	73	PF	2021-03-14 12:58:00-03	117.60	76.58	2022-12-29 20:59:59.00265-03
798	798	4	73	PF	2015-11-21 08:49:00-02	539.24	509.95	2022-12-29 20:56:27-03
838	838	4	73	PF	2013-11-15 14:17:00-02	20058.30	19265.34	2021-05-08 04:11:47-03
899	899	4	73	PF	2021-10-17 10:00:00-03	8539.37	8294.29	2022-12-29 20:59:59.35822-03
934	934	4	73	PF	2017-08-25 13:02:00-03	4177.67	3450.27	2022-12-29 20:59:59.465741-03
940	940	4	73	PF	2016-10-25 09:53:00-02	7979.81	8178.80	2022-12-29 20:55:32-03
974	974	4	73	PF	2014-07-18 12:15:00-03	1633.75	1166.87	2016-11-23 18:48:56-02
993	993	4	73	PF	2017-10-07 08:40:00-03	6775.41	6150.55	2021-11-16 22:08:31-03
102	102	5	5	PF	2015-02-28 13:28:00-03	15506.31	14875.64	2022-12-29 20:59:59.841585-03
158	158	5	5	PF	2018-10-22 12:47:00-03	102.45	60.28	2022-02-07 02:58:52-03
312	312	5	5	PF	2022-07-12 13:34:00-03	2990.55	2843.45	2022-12-29 20:59:59.301049-03
532	532	5	5	PF	2021-07-13 11:56:00-03	49694.78	49628.38	2022-12-29 21:00:00.473273-03
747	747	5	5	PF	2022-11-18 11:04:00-03	505.39	507.20	2022-12-29 20:59:59.735921-03
180	180	5	9	PF	2022-07-21 09:36:00-03	3046.32	3004.33	2022-12-29 20:59:59.643909-03
215	215	5	9	PF	2020-04-10 11:14:00-03	45569.01	44209.51	2022-12-29 20:59:59.137126-03
413	413	5	9	PF	2014-05-20 08:41:00-03	12999.93	13377.54	2022-12-29 20:10:57-03
600	600	5	9	PF	2021-01-10 12:35:00-03	2724.05	2350.11	2022-12-29 20:59:59.635068-03
980	980	5	9	PF	2022-07-27 08:26:00-03	5490.92	5758.24	2022-12-29 21:00:00.431605-03
1	1	5	10	PF	2014-07-08 13:25:00-03	22473.87	22538.06	2022-11-08 10:22:46-03
223	223	5	10	PF	2022-12-17 13:43:00-03	30.26	12.23	2022-12-29 20:59:59.024565-03
476	476	5	10	PF	2018-05-26 12:11:00-03	37413.60	34814.88	2021-02-23 03:10:46-03
630	630	5	10	PF	2014-07-02 09:56:00-03	799.29	698.33	2022-12-03 07:49:57-03
833	833	5	10	PF	2014-07-17 09:29:00-03	16409.37	15424.99	2021-03-23 00:37:51-03
157	157	5	21	PF	2017-08-20 09:13:00-03	183979.04	172773.53	2022-12-27 05:19:50-03
326	326	5	21	PF	2018-01-27 12:50:00-02	35921.45	1284.29	2022-09-02 08:18:09-03
447	447	5	21	PF	2022-03-08 12:28:00-03	453.50	396.53	2022-12-29 20:59:59.104941-03
514	514	5	21	PF	2021-01-20 08:35:00-03	12237.53	11325.96	2022-12-29 20:59:59.719657-03
196	196	5	36	PF	2014-06-05 09:16:00-03	34585.58	35985.86	2021-04-27 11:55:59-03
343	343	5	36	PF	2021-09-20 09:12:00-03	25938.22	24644.54	2022-12-29 21:00:00.725948-03
692	692	5	36	PF	2014-07-11 09:48:00-03	34962.18	32166.28	2022-12-29 21:00:00.681571-03
987	987	5	36	PF	2014-08-02 11:57:00-03	2148.68	2159.69	2016-08-28 22:18:41-03
328	328	5	43	PF	2017-03-04 10:03:00-03	36948.71	33788.96	2019-05-02 02:36:42-03
562	562	5	43	PF	2021-07-16 13:50:00-03	1973.93	1811.49	2022-12-29 20:59:59.876057-03
653	653	5	43	PF	2016-06-16 11:20:00-03	94097.65	86317.93	2022-12-29 20:59:59.734108-03
817	817	5	43	PF	2021-11-25 12:41:00-03	41127.40	41896.73	2022-12-29 20:59:59.306737-03
309	309	5	50	PF	2015-07-15 08:21:00-03	14816.41	15334.76	2022-12-29 20:36:48-03
516	516	5	50	PF	2019-09-19 12:25:00-03	335.99	349.48	2022-12-29 21:00:00.409004-03
613	613	5	50	PF	2017-10-24 11:13:00-02	18773.49	18763.11	2022-05-13 00:12:29-03
810	810	5	50	PF	2017-07-07 12:17:00-03	635.03	918.39	2022-12-29 20:59:49-03
939	939	5	50	PF	2022-12-13 10:16:00-03	822.83	809.35	2022-12-29 21:00:00.151225-03
975	975	5	50	PF	2021-03-18 11:58:00-03	20.86	46.71	2022-12-29 21:00:00.328832-03
192	192	5	52	PF	2015-09-27 08:21:00-03	92644.50	96197.79	2022-12-29 21:00:00.752528-03
450	450	5	52	PF	2019-04-01 09:40:00-03	18485.22	17763.99	2022-11-30 16:32:43-03
611	611	5	52	PF	2019-08-06 11:42:00-03	35913.29	33542.41	2022-12-29 11:27:05-03
725	725	5	52	PF	2020-01-11 11:13:00-03	116.37	20.83	2022-12-29 20:59:59.912766-03
651	651	5	55	PF	2016-07-14 09:22:00-03	43605.49	44909.55	2021-08-23 09:42:40-03
779	779	5	55	PF	2014-04-15 08:46:00-03	3915.34	4232.93	2021-03-27 05:36:14-03
837	837	5	55	PF	2014-03-18 07:30:00-03	18181.17	16654.64	2020-05-26 19:47:20-03
327	327	5	59	PF	2021-10-08 08:35:00-03	12913.30	12434.70	2022-12-29 20:59:59.770314-03
388	388	5	59	PF	2017-02-14 10:43:00-02	14348.66	13919.02	2022-12-24 11:10:53-03
462	462	5	59	PF	2016-11-19 11:53:00-02	400.81	340.18	2019-12-29 05:22:09-03
485	485	5	59	PF	2017-09-23 08:16:00-03	21129.43	19292.72	2022-07-07 03:04:30-03
786	786	5	59	PF	2019-01-21 12:29:00-02	25708.99	24386.97	2022-12-29 21:00:00.091285-03
790	790	5	59	PF	2014-07-03 13:49:00-03	8696.47	8079.57	2021-09-20 20:50:12-03
862	862	5	59	PF	2017-11-07 09:35:00-02	57375.23	54060.36	2022-12-25 11:04:09-03
926	926	5	59	PF	2018-05-03 12:18:00-03	58479.78	53607.32	2022-12-27 03:03:23-03
370	370	5	60	PF	2022-07-08 10:14:00-03	370.37	308.99	2022-12-29 20:59:59.788932-03
484	484	5	60	PF	2021-07-01 09:51:00-03	158638.33	148919.10	2022-12-29 20:59:59.668365-03
676	676	5	60	PF	2016-04-25 12:44:00-03	7591.33	6859.66	2018-10-13 09:34:22-03
820	820	5	60	PF	2017-05-04 09:48:00-03	4803.10	4043.63	2022-12-29 20:59:59-03
237	237	5	76	PF	2021-07-28 08:45:00-03	230.83	197.93	2022-12-29 20:59:59.348435-03
340	340	5	76	PF	2022-02-15 09:44:00-03	68771.11	65285.17	2022-12-29 20:59:59.219102-03
29	29	5	92	PF	2015-07-27 08:08:00-03	33.40	26.34	2022-12-29 21:00:00.324619-03
72	72	5	92	PF	2019-04-07 12:08:00-03	27508.06	24529.73	2022-12-29 20:59:59.764744-03
76	76	5	92	PF	2015-11-06 13:36:00-02	330.34	294.93	2022-12-29 20:59:59.429706-03
127	127	5	92	PF	2014-04-15 07:06:00-03	111063.22	109931.60	2017-12-18 19:50:39-02
234	234	5	92	PF	2021-03-08 10:43:00-03	2649.29	2269.76	2022-12-29 21:00:00.97399-03
387	387	5	92	PF	2014-02-08 11:28:00-02	47010.33	43828.91	2022-12-29 21:00:00.360945-03
597	597	5	92	PF	2019-06-19 09:21:00-03	106127.15	108338.43	2022-12-29 20:59:59.568438-03
405	405	6	2	PF	2021-11-17 12:03:00-03	429.43	275.21	2022-12-29 21:00:00.962089-03
440	440	6	2	PF	2022-03-02 08:10:00-03	1333.13	1062.26	2022-12-29 20:59:59.640396-03
612	612	6	2	PF	2017-02-05 10:35:00-02	12974.97	13553.67	2022-12-29 20:59:59.409272-03
870	870	6	2	PF	2017-12-20 09:12:00-02	51333.78	48084.30	2022-12-13 15:36:48-03
2	2	6	16	PF	2020-03-27 10:05:00-03	59.28	12.72	2022-12-29 21:00:00.071193-03
33	33	6	16	PF	2016-11-10 11:52:00-02	11565.98	10887.28	2022-12-29 21:00:00.750304-03
64	64	6	16	PF	2016-04-18 12:57:00-03	6246.97	6501.51	2022-02-07 05:57:18-03
427	427	6	16	PF	2019-02-18 11:37:00-03	8085.96	7760.45	2022-03-04 12:00:08-03
641	641	6	16	PF	2019-12-07 10:32:00-03	1.31	744.27	2022-12-29 20:59:59.205176-03
856	856	6	16	PF	2015-06-24 12:02:00-03	11790.66	10831.83	2022-12-29 20:40:08-03
889	889	6	16	PF	2022-11-20 11:49:00-03	828.41	786.36	2022-12-29 21:00:00.463347-03
24	24	6	17	PF	2018-06-10 08:18:00-03	35486.75	34541.16	2022-12-29 21:00:00.324887-03
172	172	6	17	PF	2020-06-20 12:24:00-03	24099.87	24708.18	2022-12-29 20:54:14-03
332	332	6	17	PF	2020-09-10 08:54:00-03	85186.37	83239.81	2022-12-29 21:00:00.136318-03
578	578	6	17	PF	2021-02-03 11:52:00-03	19177.22	18603.70	2022-12-29 21:00:00.50693-03
819	819	6	17	PF	2022-08-02 08:24:00-03	54632.65	56789.22	2022-12-29 21:00:00.774919-03
163	163	6	29	PF	2020-07-26 11:45:00-03	16598.96	15220.77	2022-12-29 20:59:59.547366-03
169	169	6	29	PF	2015-07-01 10:19:00-03	25114.20	25729.27	2022-10-24 02:07:23-03
365	365	6	29	PF	2020-03-11 10:52:00-03	341020.82	333783.57	2022-12-29 10:45:03-03
449	449	6	29	PF	2017-11-10 10:04:00-02	532.30	438.38	2022-12-29 20:59:59.762018-03
706	706	6	29	PF	2019-01-10 13:36:00-02	1624.15	1231.68	2022-12-29 21:00:00.678695-03
935	935	6	29	PF	2018-03-22 12:23:00-03	327.51	186.16	2022-12-29 21:00:00.640178-03
958	958	6	29	PF	2018-10-09 12:05:00-03	10828.38	8596.76	2022-12-21 21:14:33-03
763	763	6	44	PF	2016-10-19 12:58:00-02	2213.52	2061.36	2022-12-27 19:47:18-03
107	107	6	53	PF	2020-04-19 09:09:00-03	273.68	160.81	2022-09-08 19:01:13-03
211	211	6	53	PF	2021-03-10 09:41:00-03	40789.45	41996.88	2022-12-29 21:00:00.75253-03
518	518	6	53	PF	2015-10-03 11:31:00-03	9879.86	9275.92	2022-12-29 20:59:50-03
785	785	6	53	PF	2021-03-15 12:01:00-03	666.87	524.20	2022-12-29 21:00:00-03
48	48	6	54	PF	2019-03-09 13:19:00-03	2545.29	2366.42	2022-12-29 20:59:59-03
452	452	6	54	PF	2020-07-18 08:22:00-03	159474.24	146962.43	2022-12-29 20:59:59.577003-03
643	643	6	54	PF	2022-03-26 07:46:00-03	32.82	37.67	2022-12-29 20:59:59.901664-03
381	381	6	66	PF	2016-10-21 13:50:00-02	14217.10	12694.71	2022-12-05 16:35:29-03
513	513	6	66	PF	2021-07-01 08:43:00-03	13393.13	13010.52	2022-12-29 21:00:00.909153-03
742	742	6	66	PF	2019-05-17 12:36:00-03	1612.41	1498.33	2022-11-30 19:26:57-03
206	206	6	87	PF	2018-01-05 14:28:00-02	19807.66	19957.40	2022-06-29 20:00:58-03
217	217	6	87	PF	2018-09-05 11:44:00-03	1918.21	1807.49	2022-12-29 21:00:00.245138-03
316	316	6	87	PF	2018-01-23 13:29:00-02	29713.00	30107.64	2022-12-29 20:59:59.123017-03
377	377	6	87	PF	2016-12-15 13:58:00-02	16675.08	15678.09	2022-12-29 20:59:59.570142-03
610	610	6	87	PF	2020-11-01 11:28:00-03	1658.48	1592.91	2022-12-29 20:59:59.05012-03
733	733	6	87	PF	2020-09-26 07:37:00-03	340.40	253.59	2022-06-01 11:56:47-03
932	932	6	87	PF	2015-06-21 09:06:00-03	11546.25	11282.89	2022-12-29 20:59:59.867681-03
249	249	6	93	PF	2019-01-10 12:25:00-02	715.50	659.20	2022-12-16 18:22:34-03
386	386	6	93	PF	2018-11-03 09:58:00-03	39716.58	36353.97	2020-12-29 10:32:54-03
590	590	6	93	PF	2018-10-09 08:33:00-03	33128.77	29602.17	2022-12-29 20:59:59.140697-03
720	720	6	93	PF	2021-03-23 07:56:00-03	4125.00	3729.58	2022-12-29 20:59:59.313784-03
871	871	6	93	PF	2022-08-22 11:00:00-03	93.76	31.70	2022-12-29 20:59:59.070331-03
956	956	6	93	PF	2017-07-11 12:45:00-03	1352.76	842.29	2022-12-29 20:59:59.244944-03
35	35	6	97	PF	2015-09-11 09:06:00-03	47696.28	44817.87	2022-09-02 22:15:46-03
109	109	6	97	PF	2022-03-16 10:53:00-03	35.22	21.66	2022-12-29 21:00:00.141983-03
255	255	6	97	PF	2022-10-10 07:25:00-03	9955.43	9653.13	2022-12-29 21:00:00.544877-03
320	320	6	97	PF	2017-08-26 10:14:00-03	37.83	19.21	2022-12-29 21:00:00.752502-03
540	540	6	97	PF	2018-12-07 14:22:00-02	19180.56	18481.90	2021-08-19 01:14:57-03
15	15	7	20	PF	2022-09-11 12:51:00-03	2647.60	3218.29	2022-12-29 21:00:00.679061-03
16	16	7	20	PF	2018-04-20 09:01:00-03	2065.38	2132.85	2022-12-29 20:35:48-03
17	17	7	20	PF	2020-03-12 09:51:00-03	326.41	237.60	2022-12-29 20:59:59.64537-03
22	22	7	20	PF	2020-11-14 08:11:00-03	161.32	103.16	2022-12-29 21:00:00.984558-03
31	31	7	20	PF	2016-09-25 11:39:00-03	21553.25	20280.68	2022-05-07 19:35:02-03
52	52	7	20	PF	2022-08-14 12:20:00-03	22026.20	17655.11	2022-12-29 20:59:59.006537-03
59	59	7	20	PF	2017-03-10 09:19:00-03	796.55	764.36	2022-10-11 09:56:13-03
61	61	7	20	PF	2015-11-19 13:34:00-02	361.86	241.98	2022-12-29 20:30:58-03
74	74	7	20	PF	2016-07-26 07:37:00-03	125.97	47.88	2022-12-29 07:20:39-03
84	84	7	20	PF	2021-05-18 10:34:00-03	36568.16	33313.75	2022-12-28 15:00:21-03
92	92	7	20	PF	2017-02-03 13:31:00-02	4.74	96.52	2019-07-30 00:31:10-03
112	112	7	20	PF	2021-07-11 09:15:00-03	43416.76	42606.49	2022-12-29 21:00:00.403303-03
114	114	7	20	PF	2022-11-11 08:04:00-03	3760.20	17418.36	2022-12-29 21:00:00.855203-03
131	131	7	20	PF	2022-03-07 07:12:00-03	36.80	822.97	2022-12-29 20:59:59.668242-03
160	160	7	20	PF	2019-11-02 13:31:00-03	723.93	702.08	2022-12-29 21:00:00.272893-03
210	210	7	20	PF	2018-11-15 12:36:00-02	97.46	67.79	2022-12-29 16:24:01-03
220	220	7	20	PF	2017-08-17 08:51:00-03	400725.03	377919.46	2022-05-11 12:01:12-03
227	227	7	20	PF	2022-12-27 10:30:00-03	9071.87	8827.14	2022-12-29 21:00:00.577376-03
239	239	7	20	PF	2017-02-25 13:31:00-03	20825.14	21003.24	2022-09-24 22:03:58-03
241	241	7	20	PF	2021-02-26 09:19:00-03	7555.26	6136.91	2022-12-29 20:59:59.851594-03
265	265	7	20	PF	2019-06-05 08:17:00-03	36319.33	34565.51	2022-12-29 20:50:17-03
266	266	7	20	PF	2016-09-15 08:01:00-03	25309.07	23006.93	2021-10-10 09:19:52-03
270	270	7	20	PF	2019-09-05 13:38:00-03	22222.92	21620.27	2022-12-29 21:00:00.604683-03
285	285	7	20	PF	2017-08-06 10:36:00-03	13532.30	12467.51	2022-12-29 21:00:00.725196-03
295	295	7	20	PF	2017-07-13 10:27:00-03	11694.36	11614.69	2022-12-24 14:23:35-03
299	299	7	20	PF	2022-05-02 09:39:00-03	47.74	2.57	2022-12-29 21:00:00.280458-03
300	300	7	20	PF	2021-06-24 12:39:00-03	368.99	354.60	2022-12-29 20:59:59.045471-03
339	339	7	20	PF	2019-10-13 12:10:00-03	24710.69	22194.86	2022-12-29 20:59:59.253001-03
351	351	7	20	PF	2020-08-19 13:52:00-03	404.95	253.86	2022-12-29 20:59:59.487488-03
353	353	7	20	PF	2021-10-19 09:13:00-03	10744.80	10071.98	2022-12-29 20:59:59.642663-03
354	354	7	20	PF	2020-02-24 12:41:00-03	26258.02	24081.21	2022-12-29 20:59:59.550399-03
358	358	7	20	PF	2019-03-15 12:56:00-03	38618.04	36812.24	2022-12-29 21:00:00.67282-03
362	362	7	20	PF	2019-11-09 07:52:00-03	53389.32	51760.47	2022-12-29 21:00:00.027547-03
393	393	7	20	PF	2022-10-27 13:27:00-03	14967.48	13695.14	2022-12-29 21:00:00.953339-03
394	394	7	20	PF	2016-12-21 11:31:00-02	25574.68	25979.61	2022-09-04 11:21:39-03
399	399	7	20	PF	2018-09-23 13:32:00-03	30431.92	28423.39	2022-12-29 21:00:00.617979-03
402	402	7	20	PF	2021-07-15 09:44:00-03	57385.86	54610.49	2022-12-29 21:00:00.233882-03
424	424	7	20	PF	2022-02-10 09:31:00-03	96353.49	88192.70	2022-12-29 20:59:59.736308-03
434	434	7	20	PF	2021-08-02 12:38:00-03	324.06	945.62	2022-11-09 11:01:03-03
442	442	7	20	PF	2022-12-17 10:24:00-03	22957.82	20014.45	2023-01-15 12:57:23.427556-03
446	446	7	20	PF	2015-10-08 10:35:00-03	4383.79	3850.53	2022-03-14 19:14:51-03
492	492	7	20	PF	2016-06-17 08:48:00-03	262.46	239.80	2022-12-29 21:00:00.949544-03
499	499	7	20	PF	2022-11-07 08:37:00-03	135452.03	130201.51	2022-12-29 20:59:59.934531-03
531	531	7	20	PF	2020-04-17 10:12:00-03	922.64	579.95	2022-12-10 07:44:24-03
544	544	7	20	PF	2018-09-08 09:35:00-03	83742.51	82074.95	2022-07-01 11:59:44-03
553	553	7	20	PF	2017-10-25 10:12:00-02	27282.17	26909.57	2022-12-29 20:04:30-03
586	586	7	20	PF	2021-04-18 08:35:00-03	85580.49	84678.16	2022-12-29 20:59:59.71737-03
587	587	7	20	PF	2019-09-06 12:59:00-03	45734.28	21792.21	2022-12-29 20:59:59.766139-03
596	596	7	20	PF	2022-08-06 10:27:00-03	766.10	689.65	2022-12-29 20:59:59.965911-03
601	601	7	20	PF	2019-06-24 07:12:00-03	55381.31	50163.84	2022-12-29 20:59:58-03
626	626	7	20	PF	2022-07-25 07:12:00-03	27364.75	25670.85	2022-12-29 20:59:59.700666-03
634	634	7	20	PF	2021-07-02 10:31:00-03	48.63	21.57	2022-12-29 21:00:00.099734-03
662	662	7	20	PF	2022-12-15 09:50:00-03	25648.76	24995.14	2022-12-31 00:13:47.434674-03
678	678	7	20	PF	2016-06-06 09:17:00-03	9935.51	9839.71	2021-12-12 09:27:17-03
679	679	7	20	PF	2019-01-08 13:11:00-02	8394.09	8519.33	2022-06-30 07:11:49-03
704	704	7	20	PF	2021-10-11 11:10:00-03	16362.50	15714.77	2022-12-29 20:38:42-03
712	712	7	20	PF	2019-06-16 09:47:00-03	34828.10	45918.69	2022-12-29 20:56:56-03
718	718	7	20	PF	2018-03-09 11:52:00-03	44328.16	40732.59	2022-12-25 18:35:51-03
730	730	7	20	PF	2019-05-02 08:22:00-03	29.15	16.43	2022-12-29 20:57:11-03
773	773	7	20	PF	2018-02-27 13:20:00-03	4140.31	3896.88	2021-01-08 00:42:17-03
789	789	7	20	PF	2021-09-04 11:30:00-03	1840.62	932.73	2022-12-29 21:00:00.165285-03
829	829	7	20	PF	2020-04-16 07:33:00-03	256.76	106.62	2022-12-29 21:00:00.573423-03
842	842	7	20	PF	2020-10-02 07:21:00-03	1193.70	1109.88	2022-12-29 21:00:00.848782-03
868	868	7	20	PF	2022-12-02 10:06:00-03	443.11	407.87	2022-12-29 21:00:00.944789-03
887	887	7	20	PF	2021-02-27 08:43:00-03	17067.48	15458.46	2022-12-29 21:00:00.726093-03
900	900	7	20	PF	2021-08-06 09:29:00-03	375.72	71.92	2022-12-29 21:00:00.560008-03
